First author,Study accession,Publication date,Journal,Title,Reported trait,Trait(s),Discovery sample number and ancestry,Replication sample number and ancestry,Association count,Summary statistics,ftp downloads
Kurilshikov A,GCST90016918,2021-01-18T00:00:00Z,Nat Genet,Large-scale association analyses identify host factors influencing human gut microbiome composition.,Gut microbiota abundance (class Lentisphaeria id.2250),gut microbiome measurement,"14306 European811 East Asian1097 Hispanic or Latin American114 African American or Afro-Caribbean481 Greater Middle Eastern (Middle Eastern, North African or Persian)1531 NR, Other admixed ancestry",'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90017001-GCST90018000/GCST90016918/GCST90016918_buildGRCh37.tsv
Kurilshikov A,GCST90016919,2021-01-18T00:00:00Z,Nat Genet,Large-scale association analyses identify host factors influencing human gut microbiome composition.,Gut microbiota abundance (class Melainabacteria id.1589),gut microbiome measurement,"14306 European811 East Asian1097 Hispanic or Latin American114 African American or Afro-Caribbean481 Greater Middle Eastern (Middle Eastern, North African or Persian)1531 NR, Other admixed ancestry",'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90017001-GCST90018000/GCST90016919/GCST90016919_buildGRCh37.tsv
Kurilshikov A,GCST90016920,2021-01-18T00:00:00Z,Nat Genet,Large-scale association analyses identify host factors influencing human gut microbiome composition.,Gut microbiota abundance (class Methanobacteria id.119),gut microbiome measurement,"14306 European811 East Asian1097 Hispanic or Latin American114 African American or Afro-Caribbean481 Greater Middle Eastern (Middle Eastern, North African or Persian)1531 NR, Other admixed ancestry",'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90017001-GCST90018000/GCST90016920/GCST90016920_buildGRCh37.tsv
Kurilshikov A,GCST90016921,2021-01-18T00:00:00Z,Nat Genet,Large-scale association analyses identify host factors influencing human gut microbiome composition.,Gut microbiota abundance (class Mollicutes id.3920),gut microbiome measurement,"14306 European811 East Asian1097 Hispanic or Latin American114 African American or Afro-Caribbean481 Greater Middle Eastern (Middle Eastern, North African or Persian)1531 NR, Other admixed ancestry",'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90017001-GCST90018000/GCST90016921/GCST90016921_buildGRCh37.tsv
Kurilshikov A,GCST90016922,2021-01-18T00:00:00Z,Nat Genet,Large-scale association analyses identify host factors influencing human gut microbiome composition.,Gut microbiota abundance (class Negativicutes id.2164),gut microbiome measurement,"14306 European811 East Asian1097 Hispanic or Latin American114 African American or Afro-Caribbean481 Greater Middle Eastern (Middle Eastern, North African or Persian)1531 NR, Other admixed ancestry",'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90017001-GCST90018000/GCST90016922/GCST90016922_buildGRCh37.tsv
Kurilshikov A,GCST90016923,2021-01-18T00:00:00Z,Nat Genet,Large-scale association analyses identify host factors influencing human gut microbiome composition.,Gut microbiota abundance (class Verrucomicrobiae id.4029),gut microbiome measurement,"14306 European811 East Asian1097 Hispanic or Latin American114 African American or Afro-Caribbean481 Greater Middle Eastern (Middle Eastern, North African or Persian)1531 NR, Other admixed ancestry",'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90017001-GCST90018000/GCST90016923/GCST90016923_buildGRCh37.tsv
Kurilshikov A,GCST90016924,2021-01-18T00:00:00Z,Nat Genet,Large-scale association analyses identify host factors influencing human gut microbiome composition.,Gut microbiota abundance (family Acidaminococcaceae id.2166),gut microbiome measurement,"14306 European811 East Asian1097 Hispanic or Latin American114 African American or Afro-Caribbean481 Greater Middle Eastern (Middle Eastern, North African or Persian)1531 NR, Other admixed ancestry",'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90017001-GCST90018000/GCST90016924/GCST90016924_buildGRCh37.tsv
Kurilshikov A,GCST90016925,2021-01-18T00:00:00Z,Nat Genet,Large-scale association analyses identify host factors influencing human gut microbiome composition.,Gut microbiota abundance (family Actinomycetaceae id.421),gut microbiome measurement,"14306 European811 East Asian1097 Hispanic or Latin American114 African American or Afro-Caribbean481 Greater Middle Eastern (Middle Eastern, North African or Persian)1531 NR, Other admixed ancestry",'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90017001-GCST90018000/GCST90016925/GCST90016925_buildGRCh37.tsv
Kurilshikov A,GCST90016926,2021-01-18T00:00:00Z,Nat Genet,Large-scale association analyses identify host factors influencing human gut microbiome composition.,Gut microbiota abundance (family Alcaligenaceae id.2875),gut microbiome measurement,"14306 European811 East Asian1097 Hispanic or Latin American114 African American or Afro-Caribbean481 Greater Middle Eastern (Middle Eastern, North African or Persian)1531 NR, Other admixed ancestry",'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90017001-GCST90018000/GCST90016926/GCST90016926_buildGRCh37.tsv
Kurilshikov A,GCST90016927,2021-01-18T00:00:00Z,Nat Genet,Large-scale association analyses identify host factors influencing human gut microbiome composition.,Gut microbiota abundance (family Bacteroidaceae id.917),gut microbiome measurement,"14306 European811 East Asian1097 Hispanic or Latin American114 African American or Afro-Caribbean481 Greater Middle Eastern (Middle Eastern, North African or Persian)1531 NR, Other admixed ancestry",'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90017001-GCST90018000/GCST90016927/GCST90016927_buildGRCh37.tsv
Kurilshikov A,GCST90016928,2021-01-18T00:00:00Z,Nat Genet,Large-scale association analyses identify host factors influencing human gut microbiome composition.,Gut microbiota abundance (family Bacteroidales S24 7group id.11173),gut microbiome measurement,"14306 European811 East Asian1097 Hispanic or Latin American114 African American or Afro-Caribbean481 Greater Middle Eastern (Middle Eastern, North African or Persian)1531 NR, Other admixed ancestry",'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90017001-GCST90018000/GCST90016928/GCST90016928_buildGRCh37.tsv
Kurilshikov A,GCST90016929,2021-01-18T00:00:00Z,Nat Genet,Large-scale association analyses identify host factors influencing human gut microbiome composition.,Gut microbiota abundance (family Bifidobacteriaceae id.433),gut microbiome measurement,"14306 European811 East Asian1097 Hispanic or Latin American114 African American or Afro-Caribbean481 Greater Middle Eastern (Middle Eastern, North African or Persian)1531 NR, Other admixed ancestry",'-,16,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90017001-GCST90018000/GCST90016929/GCST90016929_buildGRCh37.tsv
Kurilshikov A,GCST90016930,2021-01-18T00:00:00Z,Nat Genet,Large-scale association analyses identify host factors influencing human gut microbiome composition.,Gut microbiota abundance (family Christensenellaceae id.1866),gut microbiome measurement,"14306 European811 East Asian1097 Hispanic or Latin American114 African American or Afro-Caribbean481 Greater Middle Eastern (Middle Eastern, North African or Persian)1531 NR, Other admixed ancestry",'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90017001-GCST90018000/GCST90016930/GCST90016930_buildGRCh37.tsv
Kurilshikov A,GCST90016931,2021-01-18T00:00:00Z,Nat Genet,Large-scale association analyses identify host factors influencing human gut microbiome composition.,Gut microbiota abundance (family Clostridiaceae1 id.1869),gut microbiome measurement,"14306 European811 East Asian1097 Hispanic or Latin American114 African American or Afro-Caribbean481 Greater Middle Eastern (Middle Eastern, North African or Persian)1531 NR, Other admixed ancestry",'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90017001-GCST90018000/GCST90016931/GCST90016931_buildGRCh37.tsv
Kurilshikov A,GCST90016932,2021-01-18T00:00:00Z,Nat Genet,Large-scale association analyses identify host factors influencing human gut microbiome composition.,Gut microbiota abundance (family Clostridiales vadin BB60 group id.11286),gut microbiome measurement,"14306 European811 East Asian1097 Hispanic or Latin American114 African American or Afro-Caribbean481 Greater Middle Eastern (Middle Eastern, North African or Persian)1531 NR, Other admixed ancestry",'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90017001-GCST90018000/GCST90016932/GCST90016932_buildGRCh37.tsv
Kurilshikov A,GCST90016964,2021-01-18T00:00:00Z,Nat Genet,Large-scale association analyses identify host factors influencing human gut microbiome composition.,Gut microbiota abundance (genus Alloprevotella id.961),gut microbiome measurement,"14306 European811 East Asian1097 Hispanic or Latin American114 African American or Afro-Caribbean481 Greater Middle Eastern (Middle Eastern, North African or Persian)1531 NR, Other admixed ancestry",'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90017001-GCST90018000/GCST90016964/GCST90016964_buildGRCh37.tsv
Kurilshikov A,GCST90016965,2021-01-18T00:00:00Z,Nat Genet,Large-scale association analyses identify host factors influencing human gut microbiome composition.,Gut microbiota abundance (genus Anaerofilum id.2053),gut microbiome measurement,"14306 European811 East Asian1097 Hispanic or Latin American114 African American or Afro-Caribbean481 Greater Middle Eastern (Middle Eastern, North African or Persian)1531 NR, Other admixed ancestry",'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90017001-GCST90018000/GCST90016965/GCST90016965_buildGRCh37.tsv
Kurilshikov A,GCST90016966,2021-01-18T00:00:00Z,Nat Genet,Large-scale association analyses identify host factors influencing human gut microbiome composition.,Gut microbiota abundance (genus Anaerostipes id.1991),gut microbiome measurement,"14306 European811 East Asian1097 Hispanic or Latin American114 African American or Afro-Caribbean481 Greater Middle Eastern (Middle Eastern, North African or Persian)1531 NR, Other admixed ancestry",'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90017001-GCST90018000/GCST90016966/GCST90016966_buildGRCh37.tsv
Kurilshikov A,GCST90016967,2021-01-18T00:00:00Z,Nat Genet,Large-scale association analyses identify host factors influencing human gut microbiome composition.,Gut microbiota abundance (genus Anaerotruncus id.2054),gut microbiome measurement,"14306 European811 East Asian1097 Hispanic or Latin American114 African American or Afro-Caribbean481 Greater Middle Eastern (Middle Eastern, North African or Persian)1531 NR, Other admixed ancestry",'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90017001-GCST90018000/GCST90016967/GCST90016967_buildGRCh37.tsv
Kurilshikov A,GCST90016968,2021-01-18T00:00:00Z,Nat Genet,Large-scale association analyses identify host factors influencing human gut microbiome composition.,Gut microbiota abundance (genus Bacteroides id.918),gut microbiome measurement,"14306 European811 East Asian1097 Hispanic or Latin American114 African American or Afro-Caribbean481 Greater Middle Eastern (Middle Eastern, North African or Persian)1531 NR, Other admixed ancestry",'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90017001-GCST90018000/GCST90016968/GCST90016968_buildGRCh37.tsv
Kurilshikov A,GCST90016969,2021-01-18T00:00:00Z,Nat Genet,Large-scale association analyses identify host factors influencing human gut microbiome composition.,Gut microbiota abundance (genus Barnesiella id.944),gut microbiome measurement,"14306 European811 East Asian1097 Hispanic or Latin American114 African American or Afro-Caribbean481 Greater Middle Eastern (Middle Eastern, North African or Persian)1531 NR, Other admixed ancestry",'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90017001-GCST90018000/GCST90016969/GCST90016969_buildGRCh37.tsv
Kurilshikov A,GCST90016970,2021-01-18T00:00:00Z,Nat Genet,Large-scale association analyses identify host factors influencing human gut microbiome composition.,Gut microbiota abundance (genus Bifidobacterium id.436),gut microbiome measurement,"14306 European811 East Asian1097 Hispanic or Latin American114 African American or Afro-Caribbean481 Greater Middle Eastern (Middle Eastern, North African or Persian)1531 NR, Other admixed ancestry",'-,15,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90017001-GCST90018000/GCST90016970/GCST90016970_buildGRCh37.tsv
Kurilshikov A,GCST90016971,2021-01-18T00:00:00Z,Nat Genet,Large-scale association analyses identify host factors influencing human gut microbiome composition.,Gut microbiota abundance (genus Bilophila id.3170),gut microbiome measurement,"14306 European811 East Asian1097 Hispanic or Latin American114 African American or Afro-Caribbean481 Greater Middle Eastern (Middle Eastern, North African or Persian)1531 NR, Other admixed ancestry",'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90017001-GCST90018000/GCST90016971/GCST90016971_buildGRCh37.tsv
Kurilshikov A,GCST90016972,2021-01-18T00:00:00Z,Nat Genet,Large-scale association analyses identify host factors influencing human gut microbiome composition.,Gut microbiota abundance (genus Blautia id.1992),gut microbiome measurement,"14306 European811 East Asian1097 Hispanic or Latin American114 African American or Afro-Caribbean481 Greater Middle Eastern (Middle Eastern, North African or Persian)1531 NR, Other admixed ancestry",'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90017001-GCST90018000/GCST90016972/GCST90016972_buildGRCh37.tsv
Kurilshikov A,GCST90016973,2021-01-18T00:00:00Z,Nat Genet,Large-scale association analyses identify host factors influencing human gut microbiome composition.,Gut microbiota abundance (genus Butyricicoccus id.2055),gut microbiome measurement,"14306 European811 East Asian1097 Hispanic or Latin American114 African American or Afro-Caribbean481 Greater Middle Eastern (Middle Eastern, North African or Persian)1531 NR, Other admixed ancestry",'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90017001-GCST90018000/GCST90016973/GCST90016973_buildGRCh37.tsv
Kurilshikov A,GCST90016974,2021-01-18T00:00:00Z,Nat Genet,Large-scale association analyses identify host factors influencing human gut microbiome composition.,Gut microbiota abundance (genus Butyricimonas id.945),gut microbiome measurement,"14306 European811 East Asian1097 Hispanic or Latin American114 African American or Afro-Caribbean481 Greater Middle Eastern (Middle Eastern, North African or Persian)1531 NR, Other admixed ancestry",'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90017001-GCST90018000/GCST90016974/GCST90016974_buildGRCh37.tsv
Kurilshikov A,GCST90016975,2021-01-18T00:00:00Z,Nat Genet,Large-scale association analyses identify host factors influencing human gut microbiome composition.,Gut microbiota abundance (genus Butyrivibrio id.1993),gut microbiome measurement,"14306 European811 East Asian1097 Hispanic or Latin American114 African American or Afro-Caribbean481 Greater Middle Eastern (Middle Eastern, North African or Persian)1531 NR, Other admixed ancestry",'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90017001-GCST90018000/GCST90016975/GCST90016975_buildGRCh37.tsv
Kurilshikov A,GCST90016976,2021-01-18T00:00:00Z,Nat Genet,Large-scale association analyses identify host factors influencing human gut microbiome composition.,Gut microbiota abundance (genus Candidatus Soleaferrea id.11350),gut microbiome measurement,"14306 European811 East Asian1097 Hispanic or Latin American114 African American or Afro-Caribbean481 Greater Middle Eastern (Middle Eastern, North African or Persian)1531 NR, Other admixed ancestry",'-,1,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90017001-GCST90018000/GCST90016976/GCST90016976_buildGRCh37.tsv
Kurilshikov A,GCST90016977,2021-01-18T00:00:00Z,Nat Genet,Large-scale association analyses identify host factors influencing human gut microbiome composition.,Gut microbiota abundance (genus Catenibacterium id.2153),gut microbiome measurement,"14306 European811 East Asian1097 Hispanic or Latin American114 African American or Afro-Caribbean481 Greater Middle Eastern (Middle Eastern, North African or Persian)1531 NR, Other admixed ancestry",'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90017001-GCST90018000/GCST90016977/GCST90016977_buildGRCh37.tsv
Kurilshikov A,GCST90016978,2021-01-18T00:00:00Z,Nat Genet,Large-scale association analyses identify host factors influencing human gut microbiome composition.,Gut microbiota abundance (genus Christensenellaceae R 7group id.11283),gut microbiome measurement,"14306 European811 East Asian1097 Hispanic or Latin American114 African American or Afro-Caribbean481 Greater Middle Eastern (Middle Eastern, North African or Persian)1531 NR, Other admixed ancestry",'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90017001-GCST90018000/GCST90016978/GCST90016978_buildGRCh37.tsv
Kurilshikov A,GCST90016979,2021-01-18T00:00:00Z,Nat Genet,Large-scale association analyses identify host factors influencing human gut microbiome composition.,Gut microbiota abundance (genus Clostridium innocuum group id.14397),gut microbiome measurement,"14306 European811 East Asian1097 Hispanic or Latin American114 African American or Afro-Caribbean481 Greater Middle Eastern (Middle Eastern, North African or Persian)1531 NR, Other admixed ancestry",'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90017001-GCST90018000/GCST90016979/GCST90016979_buildGRCh37.tsv
Kurilshikov A,GCST90016980,2021-01-18T00:00:00Z,Nat Genet,Large-scale association analyses identify host factors influencing human gut microbiome composition.,Gut microbiota abundance (genus Clostridium sensustricto1 id.1873),gut microbiome measurement,"14306 European811 East Asian1097 Hispanic or Latin American114 African American or Afro-Caribbean481 Greater Middle Eastern (Middle Eastern, North African or Persian)1531 NR, Other admixed ancestry",'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90017001-GCST90018000/GCST90016980/GCST90016980_buildGRCh37.tsv
Kurilshikov A,GCST90016981,2021-01-18T00:00:00Z,Nat Genet,Large-scale association analyses identify host factors influencing human gut microbiome composition.,Gut microbiota abundance (genus Collinsella id.815),gut microbiome measurement,"14306 European811 East Asian1097 Hispanic or Latin American114 African American or Afro-Caribbean481 Greater Middle Eastern (Middle Eastern, North African or Persian)1531 NR, Other admixed ancestry",'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90017001-GCST90018000/GCST90016981/GCST90016981_buildGRCh37.tsv
Kurilshikov A,GCST90016982,2021-01-18T00:00:00Z,Nat Genet,Large-scale association analyses identify host factors influencing human gut microbiome composition.,Gut microbiota abundance (genus Coprobacter id.949),gut microbiome measurement,"14306 European811 East Asian1097 Hispanic or Latin American114 African American or Afro-Caribbean481 Greater Middle Eastern (Middle Eastern, North African or Persian)1531 NR, Other admixed ancestry",'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90017001-GCST90018000/GCST90016982/GCST90016982_buildGRCh37.tsv
Kurilshikov A,GCST90017033,2021-01-18T00:00:00Z,Nat Genet,Large-scale association analyses identify host factors influencing human gut microbiome composition.,Gut microbiota abundance (genus Methanobrevibacter id.123),gut microbiome measurement,"14306 European811 East Asian1097 Hispanic or Latin American114 African American or Afro-Caribbean481 Greater Middle Eastern (Middle Eastern, North African or Persian)1531 NR, Other admixed ancestry",'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90017001-GCST90018000/GCST90017033/GCST90017033_buildGRCh37.tsv
Kurilshikov A,GCST90017034,2021-01-18T00:00:00Z,Nat Genet,Large-scale association analyses identify host factors influencing human gut microbiome composition.,Gut microbiota abundance (genus Odoribacter id.952),gut microbiome measurement,"14306 European811 East Asian1097 Hispanic or Latin American114 African American or Afro-Caribbean481 Greater Middle Eastern (Middle Eastern, North African or Persian)1531 NR, Other admixed ancestry",'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90017001-GCST90018000/GCST90017034/GCST90017034_buildGRCh37.tsv
Kurilshikov A,GCST90017035,2021-01-18T00:00:00Z,Nat Genet,Large-scale association analyses identify host factors influencing human gut microbiome composition.,Gut microbiota abundance (genus Olsenella id.822),gut microbiome measurement,"14306 European811 East Asian1097 Hispanic or Latin American114 African American or Afro-Caribbean481 Greater Middle Eastern (Middle Eastern, North African or Persian)1531 NR, Other admixed ancestry",'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90017001-GCST90018000/GCST90017035/GCST90017035_buildGRCh37.tsv
Kurilshikov A,GCST90017036,2021-01-18T00:00:00Z,Nat Genet,Large-scale association analyses identify host factors influencing human gut microbiome composition.,Gut microbiota abundance (genus Oscillibacter id.2063),gut microbiome measurement,"14306 European811 East Asian1097 Hispanic or Latin American114 African American or Afro-Caribbean481 Greater Middle Eastern (Middle Eastern, North African or Persian)1531 NR, Other admixed ancestry",'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90017001-GCST90018000/GCST90017036/GCST90017036_buildGRCh37.tsv
Kurilshikov A,GCST90017037,2021-01-18T00:00:00Z,Nat Genet,Large-scale association analyses identify host factors influencing human gut microbiome composition.,Gut microbiota abundance (genus Oscillospira id.2064),gut microbiome measurement,"14306 European811 East Asian1097 Hispanic or Latin American114 African American or Afro-Caribbean481 Greater Middle Eastern (Middle Eastern, North African or Persian)1531 NR, Other admixed ancestry",'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90017001-GCST90018000/GCST90017037/GCST90017037_buildGRCh37.tsv
Kurilshikov A,GCST90017038,2021-01-18T00:00:00Z,Nat Genet,Large-scale association analyses identify host factors influencing human gut microbiome composition.,Gut microbiota abundance (genus Oxalobacter id.2978),gut microbiome measurement,"14306 European811 East Asian1097 Hispanic or Latin American114 African American or Afro-Caribbean481 Greater Middle Eastern (Middle Eastern, North African or Persian)1531 NR, Other admixed ancestry",'-,4,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90017001-GCST90018000/GCST90017038/GCST90017038_buildGRCh37.tsv
Kurilshikov A,GCST90017039,2021-01-18T00:00:00Z,Nat Genet,Large-scale association analyses identify host factors influencing human gut microbiome composition.,Gut microbiota abundance (genus Parabacteroides id.954),gut microbiome measurement,"14306 European811 East Asian1097 Hispanic or Latin American114 African American or Afro-Caribbean481 Greater Middle Eastern (Middle Eastern, North African or Persian)1531 NR, Other admixed ancestry",'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90017001-GCST90018000/GCST90017039/GCST90017039_buildGRCh37.tsv
Kurilshikov A,GCST90017040,2021-01-18T00:00:00Z,Nat Genet,Large-scale association analyses identify host factors influencing human gut microbiome composition.,Gut microbiota abundance (genus Paraprevotella id.962),gut microbiome measurement,"14306 European811 East Asian1097 Hispanic or Latin American114 African American or Afro-Caribbean481 Greater Middle Eastern (Middle Eastern, North African or Persian)1531 NR, Other admixed ancestry",'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90017001-GCST90018000/GCST90017040/GCST90017040_buildGRCh37.tsv
Kurilshikov A,GCST90017041,2021-01-18T00:00:00Z,Nat Genet,Large-scale association analyses identify host factors influencing human gut microbiome composition.,Gut microbiota abundance (genus Parasutterella id.2892),gut microbiome measurement,"14306 European811 East Asian1097 Hispanic or Latin American114 African American or Afro-Caribbean481 Greater Middle Eastern (Middle Eastern, North African or Persian)1531 NR, Other admixed ancestry",'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90017001-GCST90018000/GCST90017041/GCST90017041_buildGRCh37.tsv
Kurilshikov A,GCST90017042,2021-01-18T00:00:00Z,Nat Genet,Large-scale association analyses identify host factors influencing human gut microbiome composition.,Gut microbiota abundance (genus Peptococcus id.2037),gut microbiome measurement,"14306 European811 East Asian1097 Hispanic or Latin American114 African American or Afro-Caribbean481 Greater Middle Eastern (Middle Eastern, North African or Persian)1531 NR, Other admixed ancestry",'-,6,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90017001-GCST90018000/GCST90017042/GCST90017042_buildGRCh37.tsv
Kurilshikov A,GCST90017043,2021-01-18T00:00:00Z,Nat Genet,Large-scale association analyses identify host factors influencing human gut microbiome composition.,Gut microbiota abundance (genus Phascolarctobacterium id.2168),gut microbiome measurement,"14306 European811 East Asian1097 Hispanic or Latin American114 African American or Afro-Caribbean481 Greater Middle Eastern (Middle Eastern, North African or Persian)1531 NR, Other admixed ancestry",'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90017001-GCST90018000/GCST90017043/GCST90017043_buildGRCh37.tsv
Kurilshikov A,GCST90017044,2021-01-18T00:00:00Z,Nat Genet,Large-scale association analyses identify host factors influencing human gut microbiome composition.,Gut microbiota abundance (genus Prevotella7 id.11182),gut microbiome measurement,"14306 European811 East Asian1097 Hispanic or Latin American114 African American or Afro-Caribbean481 Greater Middle Eastern (Middle Eastern, North African or Persian)1531 NR, Other admixed ancestry",'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90017001-GCST90018000/GCST90017044/GCST90017044_buildGRCh37.tsv
Kurilshikov A,GCST90017045,2021-01-18T00:00:00Z,Nat Genet,Large-scale association analyses identify host factors influencing human gut microbiome composition.,Gut microbiota abundance (genus Prevotella9 id.11183),gut microbiome measurement,"14306 European811 East Asian1097 Hispanic or Latin American114 African American or Afro-Caribbean481 Greater Middle Eastern (Middle Eastern, North African or Persian)1531 NR, Other admixed ancestry",'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90017001-GCST90018000/GCST90017045/GCST90017045_buildGRCh37.tsv
Kurilshikov A,GCST90017046,2021-01-18T00:00:00Z,Nat Genet,Large-scale association analyses identify host factors influencing human gut microbiome composition.,Gut microbiota abundance (genus Rikenellaceae RC9 gut group id.11191),gut microbiome measurement,"14306 European811 East Asian1097 Hispanic or Latin American114 African American or Afro-Caribbean481 Greater Middle Eastern (Middle Eastern, North African or Persian)1531 NR, Other admixed ancestry",'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90017001-GCST90018000/GCST90017046/GCST90017046_buildGRCh37.tsv
Kurilshikov A,GCST90017047,2021-01-18T00:00:00Z,Nat Genet,Large-scale association analyses identify host factors influencing human gut microbiome composition.,Gut microbiota abundance (genus Romboutsia id.11347),gut microbiome measurement,"14306 European811 East Asian1097 Hispanic or Latin American114 African American or Afro-Caribbean481 Greater Middle Eastern (Middle Eastern, North African or Persian)1531 NR, Other admixed ancestry",'-,1,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90017001-GCST90018000/GCST90017047/GCST90017047_buildGRCh37.tsv
Kurilshikov A,GCST90017048,2021-01-18T00:00:00Z,Nat Genet,Large-scale association analyses identify host factors influencing human gut microbiome composition.,Gut microbiota abundance (genus Roseburia id.2012),gut microbiome measurement,"14306 European811 East Asian1097 Hispanic or Latin American114 African American or Afro-Caribbean481 Greater Middle Eastern (Middle Eastern, North African or Persian)1531 NR, Other admixed ancestry",'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90017001-GCST90018000/GCST90017048/GCST90017048_buildGRCh37.tsv
Kurilshikov A,GCST90017049,2021-01-18T00:00:00Z,Nat Genet,Large-scale association analyses identify host factors influencing human gut microbiome composition.,Gut microbiota abundance (genus Ruminiclostridium5 id.11355),gut microbiome measurement,"14306 European811 East Asian1097 Hispanic or Latin American114 African American or Afro-Caribbean481 Greater Middle Eastern (Middle Eastern, North African or Persian)1531 NR, Other admixed ancestry",'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90017001-GCST90018000/GCST90017049/GCST90017049_buildGRCh37.tsv
Kurilshikov A,GCST90017050,2021-01-18T00:00:00Z,Nat Genet,Large-scale association analyses identify host factors influencing human gut microbiome composition.,Gut microbiota abundance (genus Ruminiclostridium6 id.11356),gut microbiome measurement,"14306 European811 East Asian1097 Hispanic or Latin American114 African American or Afro-Caribbean481 Greater Middle Eastern (Middle Eastern, North African or Persian)1531 NR, Other admixed ancestry",'-,0,FTP Download,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90017001-GCST90018000/GCST90017050/GCST90017050_buildGRCh37.tsv
